"Score","Sens","Sens_L","Sens_H","Spec","Spec_L","Spec_H","CAD_Pos_TB","CAD_Pos_Normal","Subgroup","AI","ppv","npv","CAD_Pos","XpertSaved","Comment","X","nnt"
64,0.88741876,0.87760027,0.89670841,0.76054533,0.75137074,0.7695427,0.887418755803157,0.239454672570496,"MDF","qXRv3",0.465042793365777,0.96644280414365,0.362567848384702,0.637432151615298,"",0.23945467,2.15033974134388
65,0.88370474,0.87375462,0.8931312,0.76555581,0.75644508,0.77448592,0.883704735376045,0.234444185504544,"MDF","qXRv3",0.469262624117482,0.96559292040337,0.357803689980129,0.642196310019871,"",0.23444419,2.1310028726039
66,0.87952646,0.86943199,0.88910312,0.76986716,0.76081276,0.77873799,0.879526462395543,0.230132836168725,"MDF","qXRv3",0.472706349722796,0.964593044475281,0.353517625151821,0.646482374848179,"",0.23013284,2.11547824687868
67,0.87488394,0.86463348,0.88462304,0.77487765,0.76589038,0.78367793,0.874883936861653,0.225122349102773,"MDF","qXRv3",0.476875765626454,0.963507500807833,0.34857705077696,0.65142294922304,"",0.22512235,2.09698221650315
68,0.87140204,0.86103752,0.88126005,0.77977162,0.77085167,0.78850122,0.871402042711235,0.220228384991843,"MDF","qXRv3",0.481365679690781,0.962756400236496,0.343951379958528,0.656048620041472,"",0.22022838,2.07742272079384
69,0.86884865,0.85840201,0.87879232,0.78536472,0.7765239,0.79401138,0.868848653667595,0.214635283150781,"MDF","qXRv3",0.487057530106681,0.962305087364878,0.338935823548975,0.661064176451025,"",0.21463528,2.05314554890665
70,0.86350975,0.85289546,0.87362847,0.79049173,0.78172554,0.79906026,0.863509749303621,0.209508273129807,"MDF","qXRv3",0.49155875204578,0.961074867380232,0.333768553602831,0.666231446397169,"",0.20950827,2.03434481806738
71,0.8586351,0.84787232,0.86890905,0.79550221,0.78681095,0.80399239,0.858635097493036,0.204497786063855,"MDF","qXRv3",0.496194246341438,0.959984079410991,0.328783875235399,0.671216124764601,"",0.20449779,2.01533977343197
72,0.85329619,0.84237559,0.86373535,0.80086227,0.7922534,0.80926639,0.853296193129062,0.199137730132836,"MDF","qXRv3",0.501274959518992,0.958801550757152,0.323427838102119,0.676572161897881,"",0.19913773,1.99491313302298
73,0.85051068,0.83950965,0.86103411,0.80843626,0.7999479,0.81671469,0.850510677808728,0.191563738056397,"MDF","qXRv3",0.510150153948247,0.958428776282889,0.31676365660934,0.68323634339066,"",0.19156374,1.96020719049209
74,0.8454039,0.83425872,0.85607854,0.81367979,0.80527776,0.82186831,0.845403899721448,0.186320205080401,"MDF","qXRv3",0.515579348536442,0.957334457000552,0.3115461070622,0.6884538929378,"",0.18632021,1.93956566111243
75,0.83867224,0.8273433,0.84953992,0.82125379,0.81298082,0.82930804,0.838672237697307,0.178746213003962,"MDF","qXRv3",0.523942380355146,0.955951011889572,0.304132157695697,0.695867842304303,"",0.17874621,1.90860681917383
76,0.83031569,0.81876804,0.84141359,0.82719646,0.81902852,0.83514161,0.830315691736305,0.172803542297833,"MDF","qXRv3",0.529874488635665,0.954091648720242,0.297730850691142,0.702269149308858,"",0.17280354,1.88723937733788
77,0.82056639,0.80877597,0.83192045,0.83512002,0.82709752,0.8429143,0.820566388115135,0.164879981356327,"MDF","qXRv3",0.538614661042031,0.952019020756563,0.289460398640501,0.710539601359499,"",0.16487998,1.85661489062579
78,0.8136026,0.80164651,0.8251319,0.84222792,0.8343414,0.84988133,0.813602599814299,0.157772081099977,"MDF","qXRv3",0.547434522094568,0.950648671973163,0.282379879655698,0.717620120344302,"",0.15777208,1.82670248155679
79,0.80362117,0.79143823,0.81539101,0.85073409,0.84301759,0.85821165,0.803621169916435,0.149265905383361,"MDF","qXRv3",0.558083700315919,0.94863485796683,0.273593405644645,0.726406594355355,"",0.14926591,1.79184591743841
80,0.7871402,0.77460833,0.79928154,0.85935679,0.85182126,0.86664744,0.787140204271124,0.140643206711722,"MDF","qXRv3",0.567625545296703,0.945088752097535,0.263477636248008,0.736522363751992,"",0.14064321,1.76172479953715
81,0.77251625,0.75969959,0.78496237,0.86937777,0.86206436,0.87643938,0.772516248839369,0.130622232579818,"MDF","qXRv3",0.581110423513324,0.942171692514369,0.252582095669133,0.747417904330867,"",0.13062223,1.72084333637335
82,0.75719591,0.74410412,0.76993809,0.87858308,0.87148592,0.88542208,0.75719591457753,0.121416919133069,"MDF","qXRv3",0.593965136783821,0.939121554632462,0.242214928267517,0.757785071732483,"",0.12141692,1.68360049785878
83,0.73723305,0.72381589,0.75032784,0.88837101,0.88151794,0.89495914,0.737233054781801,0.11162899091121,"MDF","qXRv3",0.607713973034239,0.935119797610956,0.230493763046622,0.769506236953378,"",0.11162899,1.64551095477882
84,0.71610956,0.70238606,0.72953948,0.89769285,0.8910873,0.90402697,0.7161095636026,0.102307154509438,"MDF","qXRv3",0.621482026598011,0.930941968680981,0.218929612237139,0.781070387762861,"",0.10230715,1.60905699151751
85,0.69405757,0.680053,0.70779857,0.90934514,0.9030725,0.91533823,0.69405756731662,0.0906548590072244,"MDF","qXRv3",0.642328568740627,0.926853954613693,0.20530137358601,0.79469862641399,"",0.09065486,1.55683562691386
86,0.6634169,0.64908294,0.67752896,0.91913307,0.91316335,0.92481636,0.663416898792943,0.0808669307853647,"MDF","qXRv3",0.658043715731327,0.920896899416728,0.191551424706805,0.808448575293195,"",0.08086693,1.51965587710025
87,0.62952646,0.61490544,0.64397165,0.93008623,0.92448543,0.93539285,0.629526462395543,0.0699137730132836,"MDF","qXRv3",0.678676262436047,0.914550368948567,0.176240183995913,0.823759816004087,"",0.06991377,1.47345657325717
88,0.58960074,0.57473899,0.60434088,0.93975763,0.93451426,0.94469991,0.589600742804085,0.060242367746446,"MDF","qXRv3",0.696578907876686,0.907080838234121,0.160820459007398,0.839179540992602,"",0.06024237,1.43558753888802
89,0.54271123,0.5276943,0.5576702,0.9487299,0.94385092,0.95330128,0.542711234911792,0.0512701002097413,"MDF","qXRv3",0.712889539209906,0.898422577692276,0.144643915803131,0.855356084196869,"",0.0512701,1.40274186251673
90,0.48839369,0.47336309,0.50344003,0.95875087,0.95432662,0.96286011,0.488393686165274,0.0412491260778373,"MDF","qXRv3",0.735261101613862,0.888754940813792,0.12620659249445,0.87379340750555,"",0.04124913,1.36006106919712
91,0.43221913,0.41736037,0.44716987,0.96783966,0.96388634,0.97147101,0.4322191272052,0.0321603355861105,"MDF","qXRv3",0.759179885942999,0.879036870293193,0.108171505993737,0.891828494006263,"",0.03216034,1.31721087256925
92,0.3727948,0.35832963,0.38743265,0.97657889,0.97315444,0.97967425,0.372794800371402,0.02342111395945,"MDF","qXRv3",0.788745510905923,0.869073539443143,0.0898021143777209,0.910197885622279,"",0.02342111,1.26783605887207
93,0.30246054,0.28876613,0.31642326,0.9842694,0.9814079,0.98679485,0.302460538532962,0.0157305989279888,"MDF","qXRv3",0.81851709005922,0.857459860832075,0.0702092874529337,0.929790712547066,"",0.0157306,1.2217215891334
94,0.22887651,0.21640252,0.24171914,0.99114426,0.98892808,0.99301652,0.228876508820799,0.00885574458168259,"MDF","qXRv3",0.858405175319848,0.845668132928041,0.0506596897871146,0.949340310212885,"",0.00885574,1.16495103798436
95,0.14531105,0.13491451,0.15619095,0.99580517,0.99419728,0.99706032,0.145311049210771,0.00419482638079702,"MDF","qXRv3",0.890417584249716,0.832412735985912,0.031006908718492,0.968993091281508,"",0.00419482999999998,1.12306856657893
96,0.07381616,0.06618317,0.08203281,0.99790259,0.9966872,0.99875648,0.0738161559888579,0.00209741319039851,"MDF","qXRv3",0.89195465077289,0.821213841764525,0.0157239743221058,0.984276025677894,"",0.00209740999999997,1.12113323153087
97,0.02112349,0.01704057,0.02587235,0.99976695,0.99915841,0.99997178,0.0211234911792015,0.000233045910044279,"MDF","qXRv3",0.955078532521379,0.813228606072921,0.00420223051118415,0.995797769488816,"",0.000233049999999957,1.0470343180681
98,0.00208914,0.00095572,0.00396211,1,0.99957025,1,0.0020891364902507,0,"MDF","qXRv3",1,0.810321646319196,0.000396935933147632,0.999603064066852,"",0,1
99,0,0,0.00085592,1,0.99957025,1,0,0,"MDF","qXRv3",NA,0.81,0,1,"",0,NA
100,0,0,0.00085592,1,0.99957025,1,0,0,"MDF","qXRv3",NA,0.81,0,1,"",0,NA
