"Sens","Sens_L","Sens_H","Spec","Spec_L","Spec_H","Score","accuracy","Site","DeepLearningSystem","X","Sen_95CI","Spe_95CI","Sensitivity","Specificity","Index","PPV","NPV","XpertSaved","nnt","CAD_Pos"
0.0229805,0.01871571,0.02790775,0.99883477,0.99785815,0.99944109,97,0.673,"MDF","qXRv2",0.00116523000000002,"1.872-2.79077%","99.7858-99.9441%","2.3% (1.872-2.79077%)","99.9% (99.7858-99.9441%)","qXRv2_97",0.822257445875206,0.813375293303618,0.994689868799697,1.21616411625875,0.00531013120030328
0.00116063,0.00037696,0.00270643,1,0.99957025,1,98,0.666,"MDF","qXRv2",0,"0.038-0.27064%","99.9570-100.0000%","0.1% (0.038-0.27064%)","100.0% (99.9570-100.0000%)","qXRv2_98",1,0.810178660355128,0.99977948003714,1,0.00022051996285979
0,0,0.00085592,1,0.99957025,1,99,0.666,"MDF","qXRv2",0,"0.000-0.08559%","99.9570-100.0000%","0.0% (0.000-0.08559%)","100.0% (99.9570-100.0000%)","qXRv2_99",NA,0.81,1,NA,0
0,0,0.00085592,1,0.99957025,1,100,0.666,"MDF","qXRv2",0,"0.000-0.08559%","99.9570-100.0000%","0.0% (0.000-0.08559%)","100.0% (99.9570-100.0000%)","qXRv2_100",NA,0.81,1,NA,0
1,0.99914408,1,0,0,0.00042975,0,0.334,"MDF","CAD4TBv6",1,"99.914-100.00000%","0.0000-0.0430%","100.0% (99.914-100.00000%)","0.0% (0.0000-0.0430%)","CAD4TBv6_0",0.19,NA,0,5.26315789473684,1
1,0.99914408,1,0,0,0.00042975,1,0.334,"MDF","CAD4TBv6",1,"99.914-100.00000%","0.0000-0.0430%","100.0% (99.914-100.00000%)","0.0% (0.0000-0.0430%)","CAD4TBv6_1",0.19,NA,0,5.26315789473684,1
1,0.99914408,1,0.00023305,2.822e-05,0.00084159,2,0.334,"MDF","CAD4TBv6",0.99976695,"99.914-100.00000%","0.0028-0.0842%","100.0% (99.914-100.00000%)","0.0% (0.0028-0.0842%)","CAD4TBv6_2",0.190035873166796,1,0.00018876718713589,5.26216436578947,0.999811232812864
1,0.99914408,1,0.00081566,0.000328,0.00167985,3,0.335,"MDF","CAD4TBv6",0.99918434,"99.914-100.00000%","0.0328-0.1680%","100.0% (99.914-100.00000%)","0.1% (0.0328-0.1680%)","CAD4TBv6_3",0.190125613064617,1,0.00066068515497541,5.25968060736842,0.999339314845025
1,0.99914408,1,0.00139828,0.00072271,0.00244123,4,0.335,"MDF","CAD4TBv6",0.99860172,"99.914-100.00000%","0.0723-0.2441%","100.0% (99.914-100.00000%)","0.1% (0.0723-0.2441%)","CAD4TBv6_4",0.190215439300016,1,0.00113260312281527,5.25719680631579,0.998867396877185
1,0.99914408,1,0.00326264,0.00216906,0.004712,5,0.336,"MDF","CAD4TBv6",0.99673736,"99.914-100.00000%","0.2169-0.4712%","100.0% (99.914-100.00000%)","0.3% (0.2169-0.4712%)","CAD4TBv6_5",0.190503450784721,1,0.00264274061990211,5.24924874526316,0.997357259380098
1,0.99914408,1,0.00594267,0.00442782,0.0078062,6,0.338,"MDF","CAD4TBv6",0.99405733,"99.914-100.00000%","0.4428-0.7806%","100.0% (99.914-100.00000%)","0.6% (0.4428-0.7806%)","CAD4TBv6_6",0.190919000579913,1,0.00481356327196458,5.23782335421053,0.995186436728035
1,0.99914408,1,0.00978793,0.00781453,0.01210398,7,0.341,"MDF","CAD4TBv6",0.99021207,"99.914-100.00000%","0.7815-1.2104%","100.0% (99.914-100.00000%)","1.0% (0.7815-1.2104%)","CAD4TBv6_7",0.191518400646383,1,0.00792822185970643,5.22143040368421,0.992071778140294
0.99976787,0.99870736,0.99999412,0.01293405,0.01065173,0.01555531,8,0.343,"MDF","CAD4TBv6",0.98706595,"99.871-99.99941%","1.0652-1.5555%","100.0% (99.871-99.99941%)","1.3% (1.0652-1.5555%)","CAD4TBv6_8",0.191975610261641,0.99580781107299,0.0105206828786124,5.20899503138506,0.989479317121388
0.99976787,0.99870736,0.99999412,0.0157306,0.01320515,0.0185921,9,0.345,"MDF","CAD4TBv6",0.9842694,"99.871-99.99941%","1.3205-1.8592%","100.0% (99.871-99.99941%)","1.6% (1.3205-1.8592%)","CAD4TBv6_9",0.19241610660801,0.996550517986205,0.0127858891242429,5.19707012904695,0.987214110875757
0.99976787,0.99870736,0.99999412,0.02004195,0.01718249,0.02323343,10,0.347,"MDF","CAD4TBv6",0.97995805,"99.871-99.99941%","1.7182-2.3233%","100.0% (99.871-99.99941%)","2.0% (1.7182-2.3233%)","CAD4TBv6_10",0.193099180011173,0.997290547250026,0.0162780820862565,5.1786858957254,0.983721917913744
0.99953575,0.99832398,0.99994377,0.02423677,0.02108724,0.0277147,11,0.35,"MDF","CAD4TBv6",0.97576323,"99.832-99.99438%","2.1087-2.7715%","100.0% (99.832-99.99438%)","2.4% (2.1087-2.7715%)","CAD4TBv6_11",0.193732189573547,0.995527001046531,0.019719995447274,5.16176481668457,0.980280004552726
0.99953575,0.99832398,0.99994377,0.02889769,0.02545592,0.03266404,12,0.353,"MDF","CAD4TBv6",0.97110231,"99.832-99.99438%","2.5456-3.2664%","100.0% (99.832-99.99438%)","2.9% (2.5456-3.2664%)","CAD4TBv6_12",0.194481193566314,0.996245744325669,0.0234953391899914,5.14188534974731,0.976504660810009
0.99930362,0.99796625,0.99985637,0.03390818,0.03017961,0.03795737,13,0.357,"MDF","CAD4TBv6",0.96609182,"99.797-99.98564%","3.0180-3.7957%","99.9% (99.797-99.98564%)","3.4% (3.0180-3.7957%)","CAD4TBv6_13",0.195256360737746,0.995205721528905,0.0275979377059844,5.12147208020089,0.972402062294016
0.99930362,0.99796625,0.99985637,0.04066651,0.03658603,0.04506245,14,0.361,"MDF","CAD4TBv6",0.95933349,"99.797-99.98564%","3.6586-4.5062%","99.9% (99.797-99.98564%)","4.1% (3.6586-4.5062%)","CAD4TBv6_14",0.196361801691379,0.995999290678865,0.0330721861329244,5.09264017434356,0.966927813867076
0.99930362,0.99796625,0.99985637,0.045677,0.04135642,0.05030929,15,0.364,"MDF","CAD4TBv6",0.954323,"99.797-99.98564%","4.1356-5.0309%","99.9% (99.797-99.98564%)","4.6% (4.1356-5.0309%)","CAD4TBv6_15",0.197189467241325,0.996436580419198,0.0371306806563456,5.07126477894571,0.962869319343654
0.99930362,0.99796625,0.99985637,0.05080401,0.04625291,0.05566305,16,0.368,"MDF","CAD4TBv6",0.94919599,"99.797-99.98564%","4.6253-5.5663%","99.9% (99.797-99.98564%)","5.1% (4.6253-5.5663%)","CAD4TBv6_16",0.198043634110846,0.99679503901702,0.0412835587733346,5.04939229422691,0.958716441226665
0.99860724,0.99697104,0.99948872,0.05639711,0.05160949,0.0614886,17,0.371,"MDF","CAD4TBv6",0.94360289,"99.697-99.94887%","5.1609-6.1489%","99.9% (99.697-99.94887%)","5.6% (5.1609-6.1489%)","CAD4TBv6_17",0.198872843655025,0.994240570077882,0.0459462832423113,5.02833861889485,0.954053716757689
0.99837512,0.996655,0.99934647,0.06082498,0.05585979,0.06609085,18,0.374,"MDF","CAD4TBv6",0.93917502,"99.665-99.93465%","5.5860-6.6091%","99.8% (99.665-99.93465%)","6.1% (5.5860-6.6091%)","CAD4TBv6_18",0.199586147448179,0.993772768766524,0.0495769637904646,5.01036776743057,0.950423036209535
0.99837512,0.996655,0.99934647,0.0639711,0.05888441,0.06935621,19,0.376,"MDF","CAD4TBv6",0.9360289,"99.665-99.93465%","5.8884-6.9356%","99.8% (99.665-99.93465%)","6.4% (5.8884-6.9356%)","CAD4TBv6_19",0.200122733988188,0.994077212175177,0.0521253208167988,4.99693353209447,0.947874679183201
0.99837512,0.996655,0.99934647,0.06863202,0.06337184,0.0741873,20,0.379,"MDF","CAD4TBv6",0.93136798,"99.665-99.93465%","6.3372-7.4187%","99.8% (99.665-99.93465%)","6.9% (6.3372-7.4187%)","CAD4TBv6_20",0.200923001898442,0.994477217599532,0.0559006645595161,4.9770309549001,0.944099335440484
0.99814299,0.99634425,0.99919794,0.07480774,0.06932854,0.08057765,21,0.383,"MDF","CAD4TBv6",0.92519226,"99.634-99.91979%","6.9329-8.0578%","99.8% (99.634-99.91979%)","7.5% (6.9329-8.0578%)","CAD4TBv6_21",0.201955787967369,0.994210850188539,0.0609470990111887,4.95157880873202,0.939052900988811
0.99744661,0.99543589,0.99872469,0.07958518,0.07394423,0.08551346,22,0.386,"MDF","CAD4TBv6",0.92041482,"99.544-99.87247%","7.3944-8.5513%","99.7% (99.544-99.87247%)","8.0% (7.3944-8.5513%)","CAD4TBv6_22",0.202678660580807,0.99253039992913,0.0649491383251898,4.93391853456276,0.93505086167481
0.99744661,0.99543589,0.99872469,0.08447914,0.07867882,0.09056336,23,0.39,"MDF","CAD4TBv6",0.91552086,"99.544-99.87247%","7.8679-9.0563%","99.7% (99.544-99.87247%)","8.4% (7.8679-9.0563%)","CAD4TBv6_23",0.203541566230156,0.992960074911576,0.0689132492550429,4.91300140075193,0.931086750744957
0.99744661,0.99543589,0.99872469,0.09065486,0.08466177,0.0969275,24,0.394,"MDF","CAD4TBv6",0.90934514,"99.544-99.87247%","8.4662-9.6928%","99.7% (99.544-99.87247%)","9.1% (8.4662-9.6928%)","CAD4TBv6_24",0.204641015387397,0.993436511011541,0.0739155797141434,4.88660593335575,0.926084420285857
0.99651811,0.99426364,0.99804994,0.09531578,0.0891829,0.10172494,25,0.397,"MDF","CAD4TBv6",0.90468422,"99.426-99.80499%","8.9183-10.1725%","99.7% (99.426-99.80499%)","9.5% (8.9183-10.1725%)","CAD4TBv6_25",0.205326683781913,0.991504023479502,0.0778673394271484,4.87028759039496,0.922132660572852
0.99605385,0.99368933,0.9976996,0.10114192,0.09484067,0.10771541,26,0.4,"MDF","CAD4TBv6",0.89885808,"99.369-99.76996%","9.4841-10.7715%","99.6% (99.369-99.76996%)","10.1% (9.4841-10.7715%)","CAD4TBv6_26",0.206306570187768,0.990931103650002,0.0826747270906891,4.8471553721719,0.917325272909311
0.99605385,0.99368933,0.9976996,0.10522023,0.09880504,0.11190481,27,0.403,"MDF","CAD4TBv6",0.89477977,"99.369-99.76996%","9.8805-11.1905%","99.6% (99.369-99.76996%)","10.5% (9.8805-11.1905%)","CAD4TBv6_27",0.207052197377831,0.99127954651104,0.0859781528655668,4.82970001122561,0.914021847134433
0.99582173,0.99340454,0.99752187,0.11081333,0.10424681,0.11764536,28,0.407,"MDF","CAD4TBv6",0.88918667,"99.340-99.75219%","10.4247-11.7645%","99.6% (99.340-99.75219%)","11.1% (10.4247-11.7645%)","CAD4TBv6_28",0.208045174434386,0.991233043572611,0.0905526693493994,4.80664837681867,0.909447330650601
0.99582173,0.99340454,0.99752187,0.116756,0.11003455,0.12373884,29,0.411,"MDF","CAD4TBv6",0.883244,"99.340-99.75219%","11.0035-12.3739%","99.6% (99.340-99.75219%)","11.7% (11.0035-12.3739%)","CAD4TBv6_29",0.209152184283257,0.991675551301774,0.095366232621364,4.78120753759706,0.904633767378636
0.9955896,0.99312115,0.99734263,0.12060126,0.11378259,0.12767865,30,0.413,"MDF","CAD4TBv6",0.87939874,"99.312-99.73426%","11.3783-12.7679%","99.6% (99.312-99.73426%)","12.1% (11.3783-12.7679%)","CAD4TBv6_30",0.209836127775653,0.991494787831335,0.0985249952016777,4.76562358732216,0.901475004798322
0.9946611,0.99199973,0.99661267,0.1279422,0.12094415,0.13519391,31,0.418,"MDF","CAD4TBv6",0.8720578,"99.200-99.66127%","12.0944-13.5194%","99.5% (99.200-99.66127%)","12.8% (12.0944-13.5194%)","CAD4TBv6_31",0.211073989750854,0.990306597937059,0.104647577566745,4.73767516869499,0.895352422433255
0.99442897,0.99172202,0.99642737,0.13411792,0.1269749,0.14151032,32,0.422,"MDF","CAD4TBv6",0.86588208,"99.172-99.64274%","12.6975-14.1510%","99.4% (99.172-99.64274%)","13.4% (12.6975-14.1510%)","CAD4TBv6_32",0.212220861830884,0.990350469535069,0.109694012018418,4.71207209024005,0.890305987981582
0.99442897,0.99172202,0.99642737,0.1411093,0.13380831,0.14865485,33,0.426,"MDF","CAD4TBv6",0.8588907,"99.172-99.64274%","13.3808-14.8655%","99.4% (99.172-99.64274%)","14.1% (13.3808-14.8655%)","CAD4TBv6_33",0.213579387877063,0.990824176801981,0.115357027632494,4.68209975662822,0.884642972367506
0.99442897,0.99172202,0.99642737,0.14763458,0.1401917,0.15531754,34,0.431,"MDF","CAD4TBv6",0.85236542,"99.172-99.64274%","14.0192-15.5318%","99.4% (99.172-99.64274%)","14.8% (14.0192-15.5318%)","CAD4TBv6_34",0.214863130730957,0.99122617939993,0.120642508872298,4.65412561288685,0.879357491127702
0.99396472,0.99116933,0.99605388,0.15404335,0.14646602,0.16185634,35,0.435,"MDF","CAD4TBv6",0.84595665,"99.117-99.60539%","14.6466-16.1856%","99.4% (99.117-99.60539%)","15.4% (14.6466-16.1856%)","CAD4TBv6_35",0.21605995940432,0.990893530366291,0.125921814503678,4.62834484814776,0.874078185496322
0.99326834,0.99034641,0.9954872,0.16045211,0.15274495,0.16839053,36,0.439,"MDF","CAD4TBv6",0.83954789,"99.035-99.54872%","15.2745-16.8391%","99.3% (99.035-99.54872%)","16.0% (15.2745-16.8391%)","CAD4TBv6_36",0.217231593911394,0.990254766183893,0.13124522412763,4.60338195745085,0.86875477587237
0.99303621,0.99007357,0.99529677,0.16476346,0.15697145,0.17278377,37,0.442,"MDF","CAD4TBv6",0.83523654,"99.007-99.52968%","15.6971-17.2784%","99.3% (99.007-99.52968%)","16.5% (15.6971-17.2784%)","CAD4TBv6_37",0.218068481950114,0.990183223386302,0.134781521082216,4.58571541864892,0.865218478917784
0.99257196,0.98952987,0.99491384,0.17058961,0.16268598,0.17871754,38,0.445,"MDF","CAD4TBv6",0.82941039,"98.953-99.49138%","16.2686-17.8718%","99.3% (98.953-99.49138%)","17.1% (16.2686-17.8718%)","CAD4TBv6_38",0.21918438170365,0.989889400362737,0.139588908745756,4.56236887057062,0.860411091254244
0.99233983,0.98925895,0.9947214,0.17618271,0.1681751,0.18441078,39,0.449,"MDF","CAD4TBv6",0.82381729,"98.926-99.47214%","16.8175-18.4411%","99.2% (98.926-99.47214%)","17.6% (16.8175-18.4411%)","CAD4TBv6_39",0.220304405930222,0.989904288998612,0.144163425229589,4.53917385708907,0.855836574770411
0.99210771,0.98898862,0.99452834,0.18014449,0.17206505,0.18844168,40,0.452,"MDF","CAD4TBv6",0.81985551,"98.899-99.45283%","17.2065-18.8442%","99.2% (98.899-99.45283%)","18.0% (17.2065-18.8442%)","CAD4TBv6_40",0.221093278041055,0.989827906865179,0.147416571403471,4.52297785287849,0.852583428596529
0.99164345,0.98844962,0.99414051,0.1852715,0.17710126,0.19365597,41,0.455,"MDF","CAD4TBv6",0.8147285,"98.845-99.41405%","17.7101-19.3656%","99.2% (98.845-99.41405%)","18.5% (17.7101-19.3656%)","CAD4TBv6_41",0.222094603210483,0.989530733197158,0.151657657505604,4.50258576995805,0.848342342494396
0.99094708,0.98764494,0.99355479,0.19039851,0.18213985,0.1988679,42,0.458,"MDF","CAD4TBv6",0.80960149,"98.764-99.35548%","18.2140-19.8868%","99.1% (98.764-99.35548%)","19.0% (18.2140-19.8868%)","CAD4TBv6_42",0.223065398748844,0.988969966733562,0.155942847600309,4.4829902154656,0.844057152399691
0.99048282,0.98711081,0.9931619,0.19517595,0.18683697,0.20372239,43,0.461,"MDF","CAD4TBv6",0.80482405,"98.711-99.31619%","18.6837-20.3722%","99.0% (98.711-99.31619%)","19.5% (18.6837-20.3722%)","CAD4TBv6_43",0.224011321697028,0.98869133622639,0.159900782921738,4.46406008600087,0.840099217078262
0.99001857,0.98657839,0.99276724,0.20228385,0.19382893,0.21094137,44,0.466,"MDF","CAD4TBv6",0.79771615,"98.658-99.27672%","19.3829-21.0941%","99.0% (98.658-99.27672%)","20.2% (19.3829-21.0941%)","CAD4TBv6_44",0.225475234497451,0.988557990929929,0.165746390114526,4.43507688207463,0.834253609885474
0.98653668,0.98262989,0.98976129,0.24807737,0.23896821,0.25735786,45,0.495,"MDF","CAD4TBv6",0.75192263,"98.263-98.97613%","23.8968-25.7358%","98.7% (98.263-98.97613%)","24.8% (23.8968-25.7358%)","CAD4TBv6_45",0.235332246139659,0.987429867348294,0.203500702275303,4.24931141568481,0.796499297724697
0.98305478,0.97874051,0.98669474,0.28851084,0.27894008,0.29822537,46,0.521,"MDF","CAD4TBv6",0.71148916,"97.874-98.66947%","27.8940-29.8225%","98.3% (97.874-98.66947%)","28.9% (27.8940-29.8225%)","CAD4TBv6_46",0.244769599407728,0.986410257175006,0.236913369131955,4.08547467667436,0.763086630868045
0.97980501,0.97514849,0.98379381,0.32859473,0.31865855,0.3386474,47,0.546,"MDF","CAD4TBv6",0.67140527,"97.515-98.37938%","31.8659-33.8647%","98.0% (97.515-98.37938%)","32.9% (31.8659-33.8647%)","CAD4TBv6_47",0.255017315925841,0.985788646494896,0.269998781215331,3.92130234909538,0.730001218784669
0.97655525,0.97158462,0.98086426,0.36669774,0.35649055,0.37699551,48,0.571,"MDF","CAD4TBv6",0.63330226,"97.158-98.08643%","35.6491-37.6996%","97.7% (97.158-98.08643%)","36.7% (35.6491-37.6996%)","CAD4TBv6_48",0.265626482202301,0.985224534470511,0.301479672208053,3.76468487520157,0.698520327791947
0.97144847,0.96602839,0.97621593,0.40083897,0.39044747,0.41129783,49,0.592,"MDF","CAD4TBv6",0.59916103,"96.603-97.62159%","39.0447-41.1298%","97.1% (96.603-97.62159%)","40.1% (39.0447-41.1298%)","CAD4TBv6_49",0.275528302151807,0.983566437113521,0.33010435296004,3.62939121749109,0.66989564703996
0.9681987,0.9625152,0.97323506,0.43171755,0.42120458,0.44227691,50,0.611,"MDF","CAD4TBv6",0.56828245,"96.252-97.32351%","42.1205-44.2277%","96.8% (96.252-97.32351%)","43.2% (42.1205-44.2277%)","CAD4TBv6_50",0.28553050995606,0.983014679143377,0.35573346115155,3.50225270201034,0.64426653884845
0.96332405,0.957272,0.96873687,0.45513866,0.44456131,0.46574649,51,0.625,"MDF","CAD4TBv6",0.54486134,"95.727-96.87369%","44.4561-46.5746%","96.3% (95.727-96.87369%)","45.5% (44.4561-46.5746%)","CAD4TBv6_51",0.293146352200373,0.981448721674407,0.375630747302716,3.41126537135442,0.624369252697284
0.95705664,0.95056925,0.96291465,0.47553018,0.46491592,0.48616106,52,0.636,"MDF","CAD4TBv6",0.52446982,"95.057-96.29146%","46.4916-48.6161%","95.7% (95.057-96.29146%)","47.6% (46.4916-48.6161%)","CAD4TBv6_52",0.299740162862054,0.979256455752389,0.393338683976547,3.33622291537961,0.606661316023453
0.95380687,0.94710804,0.95988131,0.49370776,0.48307549,0.5043443,53,0.647,"MDF","CAD4TBv6",0.50629224,"94.711-95.98813%","48.3075-50.4344%","95.4% (94.711-95.98813%)","49.4% (48.3075-50.4344%)","CAD4TBv6_53",0.306472467128615,0.978524285203407,0.408679980469151,3.2629358498959,0.591320019530849
0.9505571,0.94365532,0.95683943,0.50932184,0.49868526,0.51995208,54,0.657,"MDF","CAD4TBv6",0.49067816,"94.366-95.68394%","49.8685-51.9952%","95.1% (94.366-95.68394%)","50.9% (49.8685-51.9952%)","CAD4TBv6_54",0.312437050881808,0.977736068608327,0.421944837903262,3.20064472884264,0.578055162096738
0.94452182,0.93726305,0.95117016,0.5243533,0.51372233,0.53496772,55,0.665,"MDF","CAD4TBv6",0.4756467,"93.726-95.11702%","51.3722-53.4968%","94.5% (93.726-95.11702%)","52.4% (51.3722-53.4968%)","CAD4TBv6_55",0.317776992744419,0.975783016995779,0.435267025280396,3.1468609208102,0.564732974719604
0.94057567,0.93309594,0.94745082,0.53915171,0.52853564,0.54974119,56,0.673,"MDF","CAD4TBv6",0.46084829,"93.310-94.74508%","52.8536-54.9741%","94.1% (93.310-94.74508%)","53.9% (52.8536-54.9741%)","CAD4TBv6_56",0.323750929263604,0.974797914517579,0.448003509537247,3.08879422299906,0.551996490462753
0.93337976,0.92551911,0.94064634,0.55220228,0.5416071,0.562762,57,0.68,"MDF","CAD4TBv6",0.44779772,"92.552-94.06463%","54.1607-56.2762%","93.3% (92.552-94.06463%)","55.2% (54.1607-56.2762%)","CAD4TBv6_57",0.328375939976004,0.972479455963319,0.459941695786586,3.04529010277999,0.540058304213414
0.92804085,0.91991389,0.93558148,0.56886507,0.55830722,0.57937613,58,0.689,"MDF","CAD4TBv6",0.43113493,"91.991-93.55815%","55.8307-57.9376%","92.8% (91.991-93.55815%)","56.9% (55.8307-57.9376%)","CAD4TBv6_58",0.335512795456731,0.971183151799729,0.474452941495956,2.98051225926781,0.525547058504044
0.92177344,0.91334945,0.9296201,0.58144955,0.57092789,0.59191586,59,0.695,"MDF","CAD4TBv6",0.41855045,"91.335-92.96201%","57.0928-59.1916%","92.2% (91.335-92.96201%)","58.1% (57.0928-59.1916%)","CAD4TBv6_59",0.340625473944593,0.969407350952692,0.485837177400735,2.9357757316843,0.514162822599265
0.91457753,0.90583105,0.92275694,0.59193661,0.58145045,0.60236031,60,0.7,"MDF","CAD4TBv6",0.40806339,"90.583-92.27569%","58.1450-60.2360%","91.5% (90.583-92.27569%)","59.2% (58.1450-60.2360%)","CAD4TBv6_60",0.344575371267411,0.967257808048731,0.49569892459158,2.9021226802189,0.50430107540842
0.90645311,0.89736368,0.91498698,0.60207411,0.59162691,0.61245196,61,0.704,"MDF","CAD4TBv6",0.39792589,"89.736-91.49870%","59.1627-61.2452%","90.6% (89.736-91.49870%)","60.2% (59.1627-61.2452%)","CAD4TBv6_61",0.348250859127557,0.964835749102489,0.505453936972009,2.87149327500645,0.494546063027991
0.89879294,0.88939845,0.90764266,0.6137264,0.60332972,0.62404582,62,0.709,"MDF","CAD4TBv6",0.3862736,"88.940-90.76427%","60.3330-62.4046%","89.9% (88.940-90.76427%)","61.4% (60.3330-62.4046%)","CAD4TBv6_62",0.353085610403123,0.962758930747485,0.516347728083677,2.8321743241201,0.483652271916323
0.89159703,0.88193052,0.90072886,0.62817525,0.61784985,0.63841356,63,0.716,"MDF","CAD4TBv6",0.37182475,"88.193-90.07289%","61.7850-63.8414%","89.2% (88.193-90.07289%)","62.8% (61.7850-63.8414%)","CAD4TBv6_63",0.35998746603466,0.961095874725929,0.529418517455831,2.77787449384062,0.470581482544169
0.88277623,0.8727937,0.89223641,0.64145887,0.63120763,0.65161398,64,0.722,"MDF","CAD4TBv6",0.35854113,"87.279-89.22364%","63.1208-65.1614%","88.3% (87.279-89.22364%)","64.1% (63.1208-65.1614%)","CAD4TBv6_64",0.366100669407208,0.958895739372518,0.54185419884031,2.73148913280931,0.45814580115969
0.87047354,0.860079,0.88036284,0.65404335,0.64387017,0.66411185,65,0.726,"MDF","CAD4TBv6",0.34595665,"86.008-88.03628%","64.3870-66.4112%","87.0% (86.008-88.03628%)","65.4% (64.3870-66.4112%)","CAD4TBv6_65",0.371150039597053,0.955608428898279,0.55438513855196,2.69432815118563,0.44561486144804
0.85701021,0.84619889,0.86733497,0.66662783,0.65654049,0.67660192,66,0.73,"MDF","CAD4TBv6",0.33337217,"84.620-86.73350%","65.6540-67.6602%","85.7% (84.620-86.73350%)","66.7% (65.6540-67.6602%)","CAD4TBv6_66",0.376173963432384,0.952096091162111,0.567136598226471,2.65834453526645,0.432863401773529
0.84354689,0.83235032,0.85427548,0.67944535,0.66945366,0.68931508,67,0.734,"MDF","CAD4TBv6",0.32055465,"83.235-85.42755%","66.9454-68.9315%","84.4% (83.235-85.42755%)","67.9% (66.9454-68.9315%)","CAD4TBv6_67",0.381674359532539,0.948754906850921,0.580076825088117,2.62003452687983,0.419923174911883
0.82636955,0.81472207,0.8375727,0.69331158,0.683433,0.70305877,68,0.738,"MDF","CAD4TBv6",0.30668842,"81.472-83.75727%","68.3433-70.3059%","82.6% (81.472-83.75727%)","69.3% (68.3433-70.3059%)","CAD4TBv6_68",0.387270436466655,0.944515085930142,0.594572168173026,2.58217489856369,0.405427831826974
0.80896007,0.79689695,0.82060277,0.70647868,0.6967171,0.7160999,69,0.741,"MDF","CAD4TBv6",0.29352132,"79.690-82.06028%","69.6717-71.6100%","80.9% (79.690-82.06028%)","70.6% (69.6717-71.6100%)","CAD4TBv6_69",0.392644206778648,0.940353519029419,0.608545313689099,2.5468349786802,0.391454686310901
0.79387187,0.7814788,0.80586519,0.72209275,0.71248253,0.73155198,70,0.746,"MDF","CAD4TBv6",0.27790725,"78.148-80.58652%","71.2483-73.1552%","79.4% (78.148-80.58652%)","72.2% (71.2483-73.1552%)","CAD4TBv6_70",0.40122211931416,0.93724260836562,0.62405947474438,2.49238502032086,0.37594052525562
0.77321263,0.76040903,0.78564474,0.73700769,0.72755544,0.74629878,71,0.749,"MDF","CAD4TBv6",0.26299231,"76.041-78.56447%","72.7555-74.6299%","77.3% (76.041-78.56447%)","73.7% (72.7555-74.6299%)","CAD4TBv6_71",0.40815907912681,0.932679423999471,0.64006583005998,2.45002512779904,0.35993416994002
0.75580316,0.74268748,0.76857113,0.75145654,0.74217046,0.7605716,72,0.753,"MDF","CAD4TBv6",0.24854346,"74.269-76.85711%","74.2170-76.0572%","75.6% (74.269-76.85711%)","75.1% (74.2170-76.0572%)","CAD4TBv6_72",0.416332579785976,0.929172622993928,0.6550771951053,2.40192588462347,0.3449228048947
0.73212628,0.71863159,0.74530555,0.76474015,0.75561891,0.77368133,73,0.754,"MDF","CAD4TBv6",0.23525985,"71.863-74.53055%","75.5619-77.3681%","73.2% (71.863-74.53055%)","76.5% (75.5619-77.3681%)","CAD4TBv6_73",0.421956277188968,0.924073833697769,0.670335532014384,2.36991378979335,0.329664467985616
0.70728877,0.69344823,0.72084772,0.77837334,0.76943398,0.78712332,74,0.755,"MDF","CAD4TBv6",0.22162666,"69.345-72.08477%","76.9434-78.7123%","70.7% (69.345-72.08477%)","77.8% (76.9434-78.7123%)","CAD4TBv6_74",0.428110266847545,0.918939902083086,0.686097539667032,2.33584680732759,0.313902460332968
0.68361188,0.66948726,0.69748715,0.79387089,0.78515502,0.8023868,75,0.757,"MDF","CAD4TBv6",0.20612911,"66.949-69.74871%","78.5155-80.2387%","68.4% (66.949-69.74871%)","79.4% (78.5155-80.2387%)","CAD4TBv6_75",0.437547216706292,0.914507837165476,0.703149164853907,2.28546762913421,0.296850835146093
0.6545961,0.64017983,0.66880246,0.80692146,0.79840861,0.81522542,76,0.756,"MDF","CAD4TBv6",0.19307854,"64.018-66.88025%","79.8409-81.5225%","65.5% (64.018-66.88025%)","80.7% (79.8409-81.5225%)","CAD4TBv6_76",0.442976965782848,0.908754562538059,0.71923312640501,2.25745372162355,0.28076687359499
0.62650882,0.61186599,0.64097991,0.81915637,0.81084714,0.82724834,77,0.755,"MDF","CAD4TBv6",0.18084363,"61.187-64.09799%","81.0847-82.7248%","62.7% (61.187-64.09799%)","81.9% (81.0847-82.7248%)","CAD4TBv6_77",0.448315262813062,0.903382902522145,0.73447998683085,2.2305731768427,0.26552001316915
0.60051068,0.58570458,0.61518035,0.83069215,0.8225876,0.83857151,78,0.754,"MDF","CAD4TBv6",0.16930785,"58.570-61.51804%","82.2588-83.8572%","60.1% (58.570-61.51804%)","83.1% (82.2588-83.8572%)","CAD4TBv6_78",0.454142133806838,0.898628927002948,0.748763609762135,2.20195380599796,0.251236390237865
0.57172702,0.55679019,0.5865665,0.84490795,0.83707412,0.85250683,79,0.754,"MDF","CAD4TBv6",0.15509205,"55.679-58.65665%","83.7074-85.2507%","57.2% (55.679-58.65665%)","84.5% (83.7074-85.2507%)","CAD4TBv6_79",0.463722025160075,0.893735354216343,0.765747303256346,2.15646431642923,0.234252696743654
