"","Country","DeepLearningSystem","Score","%XpertSaved","accuracy","Sens","Sens_L","Sens_H","Spec","ppv","Spec_L","Spec_H","PPV_L","PPV_H","npv","NPV_L","NPV_H","Sensitivity","Specificity","PPV","NPV","X","Comment"
"553","Bangladesh","IF2",0.47,0.6251,0.7284,0.8389,0.8266,0.8507,0.7085,0.341,0.7022,0.7148,0.3312,0.3509,0.9607,0.9575,0.9638,"0.8389(0.83-0.85)","0.7085(0.7-0.71)","0.341(0.33-0.35)","0.9607(0.96-0.96)",0.2915,""
"554","Bangladesh","IF2",0.48,0.6312,0.7325,0.8323,0.8198,0.8443,0.7145,0.3439,0.7083,0.7207,0.334,0.3539,0.9595,0.9563,0.9626,"0.8323(0.82-0.84)","0.7145(0.71-0.72)","0.3439(0.33-0.35)","0.9595(0.96-0.96)",0.2855,""
"555","Bangladesh","IF2",0.49,0.6362,0.7353,0.825,0.8123,0.8371,0.7191,0.3456,0.7129,0.7253,0.3356,0.3556,0.9581,0.9548,0.9612,"0.825(0.81-0.84)","0.7191(0.71-0.73)","0.3456(0.34-0.36)","0.9581(0.95-0.96)",0.2809,""
"556","Bangladesh","IF2",0.5,0.6423,0.7403,0.8217,0.8089,0.834,0.7257,0.35,0.7195,0.7318,0.3399,0.3602,0.9577,0.9544,0.9608,"0.8217(0.81-0.83)","0.7257(0.72-0.73)","0.35(0.34-0.36)","0.9577(0.95-0.96)",0.2743,""
"557","Bangladesh","IF2",0.51,0.6486,0.7449,0.8159,0.803,0.8284,0.7321,0.3538,0.726,0.7382,0.3436,0.3641,0.9568,0.9534,0.9599,"0.8159(0.8-0.83)","0.7321(0.73-0.74)","0.3538(0.34-0.36)","0.9568(0.95-0.96)",0.2679,""
"558","Bangladesh","IF2",0.52,0.6544,0.7487,0.8091,0.796,0.8217,0.7378,0.3568,0.7317,0.7438,0.3465,0.3672,0.9556,0.9522,0.9587,"0.8091(0.8-0.82)","0.7378(0.73-0.74)","0.3568(0.35-0.37)","0.9556(0.95-0.96)",0.2622,""
"559","Bangladesh","IF2",0.53,0.6611,0.753,0.8015,0.7882,0.8143,0.7443,0.3604,0.7382,0.7502,0.35,0.3709,0.9542,0.9509,0.9574,"0.8015(0.79-0.81)","0.7443(0.74-0.75)","0.3604(0.35-0.37)","0.9542(0.95-0.96)",0.2557,""
"560","Bangladesh","IF2",0.54,0.6681,0.7581,0.7955,0.782,0.8084,0.7514,0.3652,0.7454,0.7574,0.3546,0.3759,0.9533,0.95,0.9566,"0.7955(0.78-0.81)","0.7514(0.75-0.76)","0.3652(0.35-0.38)","0.9533(0.95-0.96)",0.2486,"2/3 Xpert Saved"
"561","Bangladesh","IF2",0.55,0.6756,0.7632,0.7873,0.7737,0.8004,0.7588,0.3699,0.7529,0.7647,0.3591,0.3807,0.952,0.9486,0.9553,"0.7873(0.77-0.8)","0.7588(0.75-0.76)","0.3699(0.36-0.38)","0.952(0.95-0.96)",0.2412,""
"562","Bangladesh","IF2",0.56,0.6825,0.7674,0.7788,0.765,0.7922,0.7654,0.3737,0.7595,0.7712,0.3629,0.3847,0.9506,0.9472,0.9539,"0.7788(0.76-0.79)","0.7654(0.76-0.77)","0.3737(0.36-0.38)","0.9506(0.95-0.95)",0.2346,""
"563","Bangladesh","IF2",0.57,0.6893,0.7725,0.7731,0.7592,0.7866,0.7724,0.3792,0.7666,0.7782,0.3682,0.3903,0.9498,0.9464,0.9531,"0.7731(0.76-0.79)","0.7724(0.77-0.78)","0.3792(0.37-0.39)","0.9498(0.95-0.95)",0.2276,""
"564","Bangladesh","IF2",0.58,0.6962,0.7764,0.7632,0.7491,0.7769,0.7788,0.3828,0.773,0.7845,0.3717,0.3941,0.9482,0.9447,0.9515,"0.7632(0.75-0.78)","0.7788(0.77-0.78)","0.3828(0.37-0.39)","0.9482(0.94-0.95)",0.2212,""
"565","Bangladesh","IF2",0.59,0.7039,0.7807,0.752,0.7377,0.766,0.7859,0.387,0.7802,0.7915,0.3757,0.3984,0.9463,0.9428,0.9497,"0.752(0.74-0.77)","0.7859(0.78-0.79)","0.387(0.38-0.4)","0.9463(0.94-0.95)",0.2141,""
"566","Bangladesh","IF2",0.6,0.7126,0.7859,0.7406,0.7261,0.7547,0.7941,0.3927,0.7885,0.7996,0.3812,0.4043,0.9445,0.941,0.9479,"0.7406(0.73-0.75)","0.7941(0.79-0.8)","0.3927(0.38-0.4)","0.9445(0.94-0.95)",0.2059,""
"567","Bangladesh","IF2",0.61,0.7199,0.7904,0.7313,0.7166,0.7456,0.801,0.3979,0.7955,0.8065,0.3861,0.4097,0.9431,0.9396,0.9465,"0.7313(0.72-0.75)","0.801(0.8-0.81)","0.3979(0.39-0.41)","0.9431(0.94-0.95)",0.199,""
"568","Bangladesh","IF2",0.62,0.7284,0.7961,0.7223,0.7075,0.7367,0.8094,0.4052,0.8039,0.8147,0.3932,0.4172,0.9419,0.9383,0.9453,"0.7223(0.71-0.74)","0.8094(0.8-0.81)","0.4052(0.39-0.42)","0.9419(0.94-0.95)",0.1906,""
"569","Bangladesh","IF2",0.63,0.7362,0.8005,0.7108,0.6958,0.7255,0.8166,0.4106,0.8112,0.8219,0.3985,0.4229,0.9401,0.9365,0.9436,"0.7108(0.7-0.73)","0.8166(0.81-0.82)","0.4106(0.4-0.42)","0.9401(0.94-0.94)",0.1834,""
"570","Bangladesh","IF2",0.64,0.7439,0.8051,0.7007,0.6856,0.7155,0.8238,0.417,0.8185,0.8291,0.4046,0.4294,0.9387,0.9351,0.9422,"0.7007(0.69-0.72)","0.8238(0.82-0.83)","0.417(0.4-0.43)","0.9387(0.94-0.94)",0.1762,""
"571","Bangladesh","IF2",0.65,0.7524,0.8107,0.6914,0.6762,0.7064,0.8321,0.4255,0.8269,0.8373,0.4129,0.4382,0.9375,0.9339,0.941,"0.6914(0.68-0.71)","0.8321(0.83-0.84)","0.4255(0.41-0.44)","0.9375(0.93-0.94)",0.1679,"3/4 Xpert Saved"
"572","Bangladesh","IF2",0.66,0.7618,0.8163,0.6789,0.6635,0.694,0.841,0.4342,0.8359,0.846,0.4213,0.4472,0.9358,0.9321,0.9393,"0.6789(0.66-0.69)","0.841(0.84-0.85)","0.4342(0.42-0.45)","0.9358(0.93-0.94)",0.159,""
"573","Bangladesh","IF2",0.67,0.7705,0.8205,0.6641,0.6486,0.6794,0.8486,0.441,0.8436,0.8535,0.4278,0.4542,0.9336,0.9299,0.9371,"0.6641(0.65-0.68)","0.8486(0.84-0.85)","0.441(0.43-0.45)","0.9336(0.93-0.94)",0.1514,""
"574","Bangladesh","IF2",0.68,0.7803,0.8254,0.6477,0.632,0.6632,0.8573,0.4493,0.8524,0.8621,0.4358,0.4629,0.9312,0.9275,0.9348,"0.6477(0.63-0.66)","0.8573(0.85-0.86)","0.4493(0.44-0.46)","0.9312(0.93-0.93)",0.1427,""
"575","Bangladesh","IF2",0.69,0.7911,0.83,0.6275,0.6116,0.6432,0.8664,0.4578,0.8616,0.871,0.4439,0.4717,0.9283,0.9245,0.9319,"0.6275(0.61-0.64)","0.8664(0.86-0.87)","0.4578(0.44-0.47)","0.9283(0.92-0.93)",0.1336,""
"576","Bangladesh","IF2",0.7,0.8007,0.8341,0.6098,0.5938,0.6256,0.8745,0.4662,0.8698,0.879,0.452,0.4804,0.9257,0.9219,0.9294,"0.6098(0.59-0.63)","0.8745(0.87-0.88)","0.4662(0.45-0.48)","0.9257(0.92-0.93)",0.1255,""
"577","Bangladesh","IF2",0.71,0.8109,0.8381,0.5893,0.5732,0.6053,0.8828,0.4748,0.8783,0.8872,0.4602,0.4894,0.9228,0.919,0.9265,"0.5893(0.57-0.61)","0.8828(0.88-0.89)","0.4748(0.46-0.49)","0.9228(0.92-0.93)",0.1172,""
"578","Bangladesh","IF2",0.72,0.8202,0.8415,0.5699,0.5537,0.586,0.8903,0.483,0.886,0.8946,0.468,0.498,0.9201,0.9162,0.9238,"0.5699(0.55-0.59)","0.8903(0.89-0.89)","0.483(0.47-0.5)","0.9201(0.92-0.92)",0.1097,""
"579","Bangladesh","IF2",0.73,0.8305,0.8448,0.547,0.5307,0.5632,0.8984,0.4918,0.8941,0.9025,0.4763,0.5073,0.9169,0.913,0.9207,"0.547(0.53-0.56)","0.8984(0.89-0.9)","0.4918(0.48-0.51)","0.9169(0.91-0.92)",0.1016,""
"580","Bangladesh","IF2",0.74,0.84,0.847,0.5229,0.5066,0.5392,0.9053,0.4982,0.9012,0.9093,0.4822,0.5141,0.9135,0.9095,0.9173,"0.5229(0.51-0.54)","0.9053(0.9-0.91)","0.4982(0.48-0.51)","0.9135(0.91-0.92)",0.0947,""
"581","Bangladesh","IF2",0.75,0.8509,0.8499,0.4965,0.4801,0.5128,0.9134,0.5075,0.9095,0.9172,0.491,0.524,0.9098,0.9058,0.9137,"0.4965(0.48-0.51)","0.9134(0.91-0.92)","0.5075(0.49-0.52)","0.9098(0.91-0.91)",0.0866,""
"582","Bangladesh","IF2",0.76,0.8608,0.8524,0.4724,0.4561,0.4887,0.9207,0.5172,0.9169,0.9244,0.5001,0.5343,0.9066,0.9026,0.9105,"0.4724(0.46-0.49)","0.9207(0.92-0.92)","0.5172(0.5-0.53)","0.9066(0.9-0.91)",0.0793,""
"583","Bangladesh","IF2",0.77,0.871,0.8549,0.4473,0.4311,0.4636,0.9282,0.5284,0.9246,0.9317,0.5106,0.5461,0.9033,0.8992,0.9073,"0.4473(0.43-0.46)","0.9282(0.92-0.93)","0.5284(0.51-0.55)","0.9033(0.9-0.91)",0.0718,""
"584","Bangladesh","IF2",0.78,0.8832,0.8569,0.4137,0.3977,0.4299,0.9366,0.5397,0.9331,0.9399,0.5211,0.5583,0.8988,0.8947,0.9029,"0.4137(0.4-0.43)","0.9366(0.93-0.94)","0.5397(0.52-0.56)","0.8988(0.89-0.9)",0.0634,""
"585","Bangladesh","IF2",0.79,0.894,0.8581,0.3823,0.3665,0.3983,0.9436,0.5495,0.9404,0.9468,0.5299,0.5689,0.8947,0.8905,0.8988,"0.3823(0.37-0.4)","0.9436(0.94-0.95)","0.5495(0.53-0.57)","0.8947(0.89-0.9)",0.0564,"Radiologists' specificity = 0.89(0.886-0.894)"
"586","Bangladesh","IF2",0.8,0.9047,0.8602,0.3542,0.3387,0.3699,0.9512,0.5661,0.9482,0.9541,0.5455,0.5865,0.8912,0.887,0.8953,"0.3542(0.34-0.37)","0.9512(0.95-0.95)","0.5661(0.55-0.59)","0.8912(0.89-0.9)",0.0488,""
"587","Bangladesh","IF2",0.81,0.9149,0.8613,0.3241,0.309,0.3396,0.9579,0.5804,0.955,0.9606,0.5587,0.6019,0.8874,0.8832,0.8916,"0.3241(0.31-0.34)","0.9579(0.96-0.96)","0.5804(0.56-0.6)","0.8874(0.88-0.89)",0.0421,""
"588","Bangladesh","IF2",0.82,0.9259,0.8615,0.2886,0.274,0.3036,0.9645,0.5935,0.9618,0.967,0.5703,0.6164,0.8829,0.8786,0.8871,"0.2886(0.27-0.3)","0.9645(0.96-0.97)","0.5935(0.57-0.62)","0.8829(0.88-0.89)",0.0355,""
"589","Bangladesh","IF2",0.83,0.935,0.8606,0.2559,0.2418,0.2703,0.9693,0.5999,0.9669,0.9716,0.5751,0.6243,0.8787,0.8744,0.883,"0.2559(0.24-0.27)","0.9693(0.97-0.97)","0.5999(0.58-0.62)","0.8787(0.87-0.88)",0.0306999999999999,""
"590","Bangladesh","IF2",0.84,0.9447,0.8602,0.2228,0.2094,0.2367,0.9748,0.614,0.9726,0.9769,0.5872,0.6403,0.8746,0.8703,0.8789,"0.2228(0.21-0.24)","0.9748(0.97-0.98)","0.614(0.59-0.64)","0.8746(0.87-0.88)",0.0252,""
"591","Bangladesh","IF2",0.85,0.9532,0.8591,0.1912,0.1785,0.2043,0.9792,0.6228,0.9771,0.9811,0.5937,0.6512,0.8707,0.8663,0.875,"0.1912(0.18-0.2)","0.9792(0.98-0.98)","0.6228(0.59-0.65)","0.8707(0.87-0.88)",0.0208,""
"592","Bangladesh","IF2",0.86,0.9613,0.8585,0.1628,0.1509,0.1751,0.9836,0.6409,0.9818,0.9853,0.6091,0.6717,0.8673,0.8628,0.8716,"0.1628(0.15-0.18)","0.9836(0.98-0.99)","0.6409(0.61-0.67)","0.8673(0.86-0.87)",0.0164,""
"593","Bangladesh","IF2",0.87,0.9695,0.8572,0.1316,0.1208,0.143,0.9876,0.6567,0.986,0.9891,0.6211,0.691,0.8635,0.859,0.8679,"0.1316(0.12-0.14)","0.9876(0.99-0.99)","0.6567(0.62-0.69)","0.8635(0.86-0.87)",0.0124,""
"594","Bangladesh","IF2",0.88,0.9771,0.8552,0.0999,0.0904,0.1101,0.991,0.6655,0.9896,0.9922,0.6243,0.7048,0.8596,0.8551,0.8641,"0.0999(0.09-0.11)","0.991(0.99-0.99)","0.6655(0.62-0.7)","0.8596(0.86-0.86)",0.00900000000000001,""
"595","Bangladesh","IF2",0.89,0.983,0.8533,0.0743,0.066,0.0833,0.9933,0.6667,0.9921,0.9944,0.6186,0.7123,0.8565,0.852,0.8609,"0.0743(0.07-0.08)","0.9933(0.99-0.99)","0.6667(0.62-0.71)","0.8565(0.85-0.86)",0.00670000000000004,""
"596","Bangladesh","IF2",0.9,0.9886,0.8509,0.0483,0.0416,0.0558,0.9952,0.6436,0.9941,0.9961,0.5839,0.7002,0.8533,0.8487,0.8578,"0.0483(0.04-0.06)","0.9952(0.99-1)","0.6436(0.58-0.7)","0.8533(0.85-0.86)",0.00480000000000003,""
"597","Bangladesh","IF2",0.91,0.9918,0.85,0.0347,0.029,0.0411,0.9966,0.648,0.9957,0.9974,0.5767,0.7147,0.8517,0.8471,0.8562,"0.0347(0.03-0.04)","0.9966(1-1)","0.648(0.58-0.71)","0.8517(0.85-0.86)",0.00339999999999996,""
"598","Bangladesh","IF2",0.92,0.9948,0.8496,0.0235,0.0188,0.0289,0.9981,0.688,0.9974,0.9986,0.599,0.7678,0.8504,0.8458,0.8549,"0.0235(0.02-0.03)","0.9981(1-1)","0.688(0.6-0.77)","0.8504(0.85-0.85)",0.00190000000000001,""
"599","Bangladesh","IF2",0.93,0.9971,0.8489,0.0137,0.0102,0.018,0.999,0.7143,0.9985,0.9994,0.5938,0.816,0.8493,0.8447,0.8538,"0.0137(0.01-0.02)","0.999(1-1)","0.7143(0.59-0.82)","0.8493(0.84-0.85)",0.001,""
"600","Bangladesh","IF2",0.94,0.9985,0.8484,0.0074,0.0049,0.0107,0.9996,0.7714,0.9992,0.9998,0.5986,0.8958,0.8485,0.8439,0.853,"0.0074(0-0.01)","0.9996(1-1)","0.7714(0.6-0.9)","0.8485(0.84-0.85)",0.000399999999999956,""
"601","Bangladesh","IF2",0.95,0.9995,0.8479,0.0025,0.0011,0.0047,0.9999,0.75,0.9996,1,0.4281,0.9451,0.8479,0.8433,0.8524,"0.0025(0-0)","0.9999(1-1)","0.75(0.43-0.95)","0.8479(0.84-0.85)",9.9999999999989e-05,""
"602","Bangladesh","IF2",0.96,0.9998,0.8478,0.0014,4e-04,0.0032,1,1,0.9998,1,0.4782,1,0.8478,0.8432,0.8523,"0.0014(0-0)","1(1-1)","1(0.48-1)","0.8478(0.84-0.85)",0,""
"603","Bangladesh","IF2",0.97,1,0.8477,3e-04,0,0.0015,1,1,0.9998,1,0.025,1,0.8476,0.843,0.8522,"3e-04(0-0)","1(1-1)","1(0.02-1)","0.8476(0.84-0.85)",0,""
"604","Bangladesh","IF2",0.98,1,0.8476,0,0,0.001,1,NA,0.9998,1,0,1,0.8476,0.843,0.8521,"0(0-0)","1(1-1)","NaN(0-1)","0.8476(0.84-0.85)",0,""
"605","Bangladesh","IF2",0.99,1,0.8476,0,0,0.001,1,NA,0.9998,1,0,1,0.8476,0.843,0.8521,"0(0-0)","1(1-1)","NaN(0-1)","0.8476(0.84-0.85)",0,""
"606","Bangladesh","IF2",1,1,0.8476,0,0,0.001,1,NA,0.9998,1,0,1,0.8476,0.843,0.8521,"0(0-0)","1(1-1)","NaN(0-1)","0.8476(0.84-0.85)",0,""
"607","Bangladesh","IF3",0,0,0.1524,1,0.999,1,0,0.1524,0,2e-04,0.1479,0.157,NA,0,1,"1(1-1)","0(0-0)","0.1524(0.15-0.16)","NaN(0-1)",1,""
"608","Bangladesh","IF3",0.01,0,0.1524,1,0.999,1,0,0.1524,0,2e-04,0.1479,0.157,NA,0,1,"1(1-1)","0(0-0)","0.1524(0.15-0.16)","NaN(0-1)",1,""
"609","Bangladesh","IF3",0.02,0,0.1524,1,0.999,1,0,0.1524,0,2e-04,0.1479,0.157,NA,0,1,"1(1-1)","0(0-0)","0.1524(0.15-0.16)","NaN(0-1)",1,""
"610","Bangladesh","IF3",0.03,0,0.1524,1,0.999,1,0,0.1524,0,2e-04,0.1479,0.157,NA,0,1,"1(1-1)","0(0-0)","0.1524(0.15-0.16)","NaN(0-1)",1,""
"611","Bangladesh","IF3",0.04,0,0.1524,1,0.999,1,0,0.1524,0,2e-04,0.1479,0.157,NA,0,1,"1(1-1)","0(0-0)","0.1524(0.15-0.16)","NaN(0-1)",1,""
"612","Bangladesh","IF3",0.05,0,0.1524,1,0.999,1,0,0.1524,0,3e-04,0.1479,0.157,1,0.025,1,"1(1-1)","0(0-0)","0.1524(0.15-0.16)","1(0.02-1)",1,""
"613","Bangladesh","IF3",0.06,0.0018,0.1542,1,0.999,1,0.0021,0.1527,0.0015,0.0028,0.1481,0.1573,1,0.9178,1,"1(1-1)","0.0021(0-0)","0.1527(0.15-0.16)","1(0.92-1)",0.9979,""
"614","Bangladesh","IF3",0.07,0.0103,0.1624,0.9989,0.9972,0.9997,0.012,0.1538,0.0105,0.0136,0.1492,0.1585,0.9839,0.9592,0.9956,"0.9989(1-1)","0.012(0.01-0.01)","0.1538(0.15-0.16)","0.9839(0.96-1)",0.988,""
"615","Bangladesh","IF3",0.08,0.0322,0.184,0.9981,0.9961,0.9992,0.0376,0.1572,0.035,0.0403,0.1525,0.1619,0.9909,0.9814,0.9964,"0.9981(1-1)","0.0376(0.04-0.04)","0.1572(0.15-0.16)","0.9909(0.98-1)",0.9624,""
"616","Bangladesh","IF3",0.09,0.0659,0.2168,0.9954,0.9926,0.9973,0.0769,0.1624,0.0733,0.0806,0.1576,0.1673,0.9893,0.9829,0.9937,"0.9954(0.99-1)","0.0769(0.07-0.08)","0.1624(0.16-0.17)","0.9893(0.98-0.99)",0.9231,""
"617","Bangladesh","IF3",0.1,0.1041,0.2541,0.9921,0.9886,0.9947,0.1214,0.1687,0.117,0.126,0.1638,0.1738,0.9884,0.9834,0.9922,"0.9921(0.99-0.99)","0.1214(0.12-0.13)","0.1687(0.16-0.17)","0.9884(0.98-0.99)",0.8786,""
"618","Bangladesh","IF3",0.11,0.1451,0.2944,0.9899,0.9861,0.9929,0.1694,0.1765,0.1642,0.1746,0.1713,0.1817,0.9894,0.9854,0.9925,"0.9899(0.99-0.99)","0.1694(0.16-0.17)","0.1765(0.17-0.18)","0.9894(0.99-0.99)",0.8306,""
"619","Bangladesh","IF3",0.12,0.1823,0.3306,0.9863,0.982,0.9898,0.2127,0.1838,0.2071,0.2184,0.1784,0.1893,0.9886,0.985,0.9915,"0.9863(0.98-0.99)","0.2127(0.21-0.22)","0.1838(0.18-0.19)","0.9886(0.98-0.99)",0.7873,""
"620","Bangladesh","IF3",0.13,0.2155,0.3629,0.9836,0.979,0.9875,0.2513,0.1911,0.2453,0.2573,0.1855,0.1967,0.9884,0.9851,0.9911,"0.9836(0.98-0.99)","0.2513(0.25-0.26)","0.1911(0.19-0.2)","0.9884(0.99-0.99)",0.7487,""
"621","Bangladesh","IF3",0.14,0.2446,0.3911,0.9806,0.9756,0.9848,0.2851,0.1978,0.2789,0.2914,0.1921,0.2037,0.9879,0.9848,0.9906,"0.9806(0.98-0.98)","0.2851(0.28-0.29)","0.1978(0.19-0.2)","0.9879(0.98-0.99)",0.7149,""
"622","Bangladesh","IF3",0.15,0.2716,0.4175,0.9784,0.9732,0.9829,0.3166,0.2047,0.3102,0.323,0.1988,0.2108,0.9879,0.9849,0.9904,"0.9784(0.97-0.98)","0.3166(0.31-0.32)","0.2047(0.2-0.21)","0.9879(0.98-0.99)",0.6834,""
"623","Bangladesh","IF3",0.16,0.2939,0.4391,0.9762,0.9708,0.9809,0.3425,0.2107,0.336,0.349,0.2046,0.2169,0.9877,0.9848,0.9901,"0.9762(0.97-0.98)","0.3425(0.34-0.35)","0.2107(0.2-0.22)","0.9877(0.98-0.99)",0.6575,""
"624","Bangladesh","IF3",0.17,0.314,0.4587,0.9746,0.969,0.9795,0.3659,0.2165,0.3593,0.3726,0.2102,0.2229,0.9877,0.9849,0.99,"0.9746(0.97-0.98)","0.3659(0.36-0.37)","0.2165(0.21-0.22)","0.9877(0.98-0.99)",0.6341,""
"625","Bangladesh","IF3",0.18,0.333,0.4763,0.9702,0.9642,0.9755,0.3875,0.2217,0.3809,0.3943,0.2153,0.2282,0.9864,0.9836,0.9888,"0.9702(0.96-0.98)","0.3875(0.38-0.39)","0.2217(0.22-0.23)","0.9864(0.98-0.99)",0.6125,""
"626","Bangladesh","IF3",0.19,0.349,0.4918,0.9683,0.9621,0.9738,0.4061,0.2267,0.3994,0.4129,0.2201,0.2333,0.9862,0.9834,0.9886,"0.9683(0.96-0.97)","0.4061(0.4-0.41)","0.2267(0.22-0.23)","0.9862(0.98-0.99)",0.5939,""
"627","Bangladesh","IF3",0.2,0.3642,0.5064,0.9667,0.9604,0.9723,0.4236,0.2317,0.4168,0.4305,0.225,0.2384,0.9861,0.9834,0.9884,"0.9667(0.96-0.97)","0.4236(0.42-0.43)","0.2317(0.22-0.24)","0.9861(0.98-0.99)",0.5764,""
"628","Bangladesh","IF3",0.21,0.3768,0.5178,0.9626,0.9559,0.9685,0.4379,0.2354,0.431,0.4447,0.2286,0.2423,0.9849,0.9821,0.9873,"0.9626(0.96-0.97)","0.4379(0.43-0.44)","0.2354(0.23-0.24)","0.9849(0.98-0.99)",0.5621,""
"629","Bangladesh","IF3",0.22,0.3874,0.5279,0.961,0.9542,0.967,0.45,0.239,0.4432,0.4569,0.2322,0.246,0.9846,0.9819,0.987,"0.961(0.95-0.97)","0.45(0.44-0.46)","0.239(0.23-0.25)","0.9846(0.98-0.99)",0.55,""
"630","Bangladesh","IF3",0.23,0.3991,0.5391,0.9593,0.9524,0.9655,0.4635,0.2433,0.4567,0.4704,0.2363,0.2504,0.9845,0.9818,0.9868,"0.9593(0.95-0.97)","0.4635(0.46-0.47)","0.2433(0.24-0.25)","0.9845(0.98-0.99)",0.5365,""
"631","Bangladesh","IF3",0.24,0.4088,0.5483,0.9574,0.9503,0.9637,0.4747,0.2468,0.4678,0.4816,0.2397,0.254,0.9841,0.9815,0.9865,"0.9574(0.95-0.96)","0.4747(0.47-0.48)","0.2468(0.24-0.25)","0.9841(0.98-0.99)",0.5253,""
"632","Bangladesh","IF3",0.25,0.4174,0.5562,0.9555,0.9483,0.9619,0.4844,0.2499,0.4775,0.4913,0.2428,0.2572,0.9837,0.9811,0.9861,"0.9555(0.95-0.96)","0.4844(0.48-0.49)","0.2499(0.24-0.26)","0.9837(0.98-0.99)",0.5156,""
"633","Bangladesh","IF3",0.26,0.4243,0.5628,0.9544,0.9471,0.9609,0.4924,0.2526,0.4855,0.4993,0.2454,0.26,0.9836,0.981,0.986,"0.9544(0.95-0.96)","0.4924(0.49-0.5)","0.2526(0.25-0.26)","0.9836(0.98-0.99)",0.5076,""
"634","Bangladesh","IF3",0.27,0.4307,0.5688,0.9533,0.946,0.9599,0.4997,0.2552,0.4928,0.5066,0.2479,0.2626,0.9835,0.9808,0.9858,"0.9533(0.95-0.96)","0.4997(0.49-0.51)","0.2552(0.25-0.26)","0.9835(0.98-0.99)",0.5003,""
"635","Bangladesh","IF3",0.28,0.4374,0.5752,0.9522,0.9448,0.9589,0.5074,0.2579,0.5005,0.5143,0.2505,0.2654,0.9833,0.9807,0.9857,"0.9522(0.94-0.96)","0.5074(0.5-0.51)","0.2579(0.25-0.27)","0.9833(0.98-0.99)",0.4926,""
"636","Bangladesh","IF3",0.29,0.4431,0.5803,0.95,0.9425,0.9569,0.5138,0.26,0.5069,0.5207,0.2525,0.2675,0.9828,0.9802,0.9852,"0.95(0.94-0.96)","0.5138(0.51-0.52)","0.26(0.25-0.27)","0.9828(0.98-0.99)",0.4862,"Radiologists' specificity = 0.461(0.454-0.467)"
"637","Bangladesh","IF3",0.3,0.4492,0.5855,0.9473,0.9396,0.9543,0.5204,0.2621,0.5136,0.5273,0.2546,0.2696,0.9821,0.9794,0.9845,"0.9473(0.94-0.95)","0.5204(0.51-0.53)","0.2621(0.25-0.27)","0.9821(0.98-0.98)",0.4796,""
"638","Bangladesh","IF3",0.31,0.4521,0.5881,0.9462,0.9384,0.9533,0.5237,0.2632,0.5169,0.5306,0.2557,0.2708,0.9819,0.9792,0.9843,"0.9462(0.94-0.95)","0.5237(0.52-0.53)","0.2632(0.26-0.27)","0.9819(0.98-0.98)",0.4763,""
"639","Bangladesh","IF3",0.32,0.4553,0.5908,0.9446,0.9367,0.9518,0.5272,0.2642,0.5203,0.5341,0.2567,0.2719,0.9814,0.9787,0.9839,"0.9446(0.94-0.95)","0.5272(0.52-0.53)","0.2642(0.26-0.27)","0.9814(0.98-0.98)",0.4728,""
"640","Bangladesh","IF3",0.33,0.4583,0.5932,0.9427,0.9346,0.95,0.5304,0.2652,0.5235,0.5372,0.2576,0.2728,0.9809,0.9782,0.9834,"0.9427(0.93-0.95)","0.5304(0.52-0.54)","0.2652(0.26-0.27)","0.9809(0.98-0.98)",0.4696,""
"641","Bangladesh","IF3",0.34,0.461,0.5953,0.9407,0.9326,0.9482,0.5332,0.266,0.5263,0.5401,0.2584,0.2737,0.9804,0.9777,0.9829,"0.9407(0.93-0.95)","0.5332(0.53-0.54)","0.266(0.26-0.27)","0.9804(0.98-0.98)",0.4668,""
"642","Bangladesh","IF3",0.35,0.4687,0.6017,0.9364,0.928,0.9441,0.5416,0.2686,0.5347,0.5484,0.2609,0.2764,0.9793,0.9765,0.9819,"0.9364(0.93-0.94)","0.5416(0.53-0.55)","0.2686(0.26-0.28)","0.9793(0.98-0.98)",0.4584,""
"643","Bangladesh","IF3",0.36,0.4788,0.6096,0.9293,0.9205,0.9374,0.5521,0.2717,0.5453,0.559,0.2639,0.2796,0.9775,0.9746,0.9801,"0.9293(0.92-0.94)","0.5521(0.55-0.56)","0.2717(0.26-0.28)","0.9775(0.97-0.98)",0.4479,""
"644","Bangladesh","IF3",0.37,0.4899,0.6185,0.9222,0.913,0.9306,0.5639,0.2755,0.5571,0.5708,0.2676,0.2835,0.9758,0.9729,0.9785,"0.9222(0.91-0.93)","0.5639(0.56-0.57)","0.2755(0.27-0.28)","0.9758(0.97-0.98)",0.4361,""
"645","Bangladesh","IF3",0.38,0.5008,0.6269,0.9137,0.9041,0.9226,0.5753,0.2789,0.5685,0.5821,0.2709,0.287,0.9737,0.9707,0.9765,"0.9137(0.9-0.92)","0.5753(0.57-0.58)","0.2789(0.27-0.29)","0.9737(0.97-0.98)",0.4247,"1/2 Xpert Saved"
"646","Bangladesh","IF3",0.39,0.5108,0.6344,0.9055,0.8956,0.9148,0.5856,0.2821,0.5788,0.5924,0.2739,0.2903,0.9718,0.9687,0.9747,"0.9055(0.9-0.91)","0.5856(0.58-0.59)","0.2821(0.27-0.29)","0.9718(0.97-0.97)",0.4144,""
"647","Bangladesh","IF3",0.4,0.5204,0.6419,0.8987,0.8885,0.9083,0.5957,0.2855,0.5889,0.6025,0.2773,0.2939,0.9703,0.9672,0.9732,"0.8987(0.89-0.91)","0.5957(0.59-0.6)","0.2855(0.28-0.29)","0.9703(0.97-0.97)",0.4043,""
